Epoch,Train_Loss,Val_AUC
121,0.08020876441459597,0.9080304428566527
122,0.06793613893177086,0.9097342049395281
123,0.053204753058556396,0.9079693870194631
124,0.10308907249766727,0.9059500131070708
125,0.0886539667193555,0.9215997837883542
126,0.0770622310369723,0.9218411614861296
127,0.07758115835851573,0.9303174907702678
128,0.0734182072043954,0.9138086221427543
129,0.05347859570781785,0.9233535032256938
130,0.0922937709364631,0.9276363298073295
131,0.0915870778733152,0.9109773417570102
132,0.06923009546786237,0.9152471943505004
133,0.054290147923476535,0.9070138974824166
134,0.07128813698445322,0.918863470687344
135,0.05874924752541126,0.9342298970205535
136,0.1049762044028712,0.9103521042599882
137,0.06239824760041588,0.9362943391900781
138,0.05,0.9081345407724326
139,0.06824334529851801,0.9249710958575619
140,0.05963320747422426,0.9176757502545743
141,0.0592423685667763,0.9120857255193727
142,0.05,0.9279498150266915
143,0.05,0.9343166827871526
144,0.05,0.9153404870734535
145,0.05,0.9110706519977045
146,0.05,0.9323717287351773
147,0.05626683048955154,0.9099734596990604
148,0.07853056562226848,0.9210838243903396
149,0.05,0.9235870655526085
150,0.05,0.9185522723496639
151,0.05,0.9218110887492065
152,0.05,0.9272579886150217
153,0.05,0.9228301039321448
154,0.07853908192504236,0.9423019201827889
155,0.05,0.9249005216431787
156,0.05,0.9312776290098258
157,0.05837049822528701,0.923804733956151
158,0.05,0.9091365557280999
159,0.052373567358595635,0.9204409319256526
160,0.05,0.9320275754627354
161,0.05,0.9181954086349482
162,0.05,0.9479490407677114
163,0.05042870258081807,0.9133752558603878
164,0.05,0.9160629004205222
165,0.05,0.9358630996041024
166,0.05982986873072178,0.9255404354549933
167,0.05,0.9275127611842974
168,0.05,0.9305123785029719
169,0.05,0.9097169743683748
170,0.05,0.9115853985035641
171,0.05,0.9451567626157734
172,0.05,0.9253846680966508
173,0.05,0.9275914710933518
174,0.05,0.9231298674701954
175,0.05,0.920079522790924
176,0.05,0.9220916040050243
177,0.05,0.918110044579815
178,0.05,0.9126115017434976
179,0.05,0.9293274177809335
180,0.05,0.942212891582987
181,0.05,0.9322735663285855
182,0.05,0.9229107654350743
183,0.05190327828391267,0.9338354373734733
184,0.05,0.9460469430245723
185,0.05,0.9226782922390215
186,0.05,0.9378928956877229
187,0.05,0.9428449228853615
188,0.05,0.9181317603472816
189,0.05,0.938996603863871
190,0.05,0.9165740542232222
191,0.05,0.9265999128712825
192,0.05,0.9139352186248773
193,0.05,0.928229716002602
194,0.05,0.9199182177128036
195,0.05,0.9282699794085819
196,0.05,0.9212571708625872
197,0.05,0.9375669825461072
198,0.05,0.9280458685649782
199,0.05,0.9328803170991269
200,0.05536773896098802,0.9341356369988896
