Epoch,Train_Loss,Val_AUC
88,0.17012071468309994,0.8930306745159443
89,0.17972649794372064,0.8812785700217394
90,0.1536367226388711,0.8855150644281715
91,0.13381578949930578,0.9114632357681736
92,0.12178245609095542,0.8967917109283572
93,0.1449741565362711,0.8936282463973618
94,0.1597641706748383,0.8904985348988853
95,0.17617579323214977,0.8812586855371964
96,0.15133716247202275,0.9127732191930512
97,0.12574505408294534,0.8931817325517235
98,0.1297195025166047,0.8990514490429022
99,0.125825557911038,0.9054668977691014
100,0.17800569416364942,0.8957698141212503
101,0.12365063630572361,0.9099714162929884
102,0.13170272314053136,0.9132255047310086
103,0.1545455707582728,0.9019767565206354
104,0.0966471994062529,0.9130005160158577
105,0.10016547353140942,0.9132365817263444
106,0.11604333633266124,0.9141562267065086
107,0.10735561741329991,0.9018742617174187
108,0.12309851543761668,0.922733638580987
109,0.11908970824191109,0.9171948689224664
110,0.13132256763726555,0.9191294037309878
111,0.10491560580593201,0.9128575902013435
112,0.10552869746912612,0.9174874125729131
113,0.10736950653279917,0.908501030471291
114,0.09593530739945569,0.9107199300301102
115,0.09750065748787136,0.8990315752959642
116,0.10485513292432092,0.933641906321146
117,0.06435816151481208,0.935800129916728
118,0.08289374865595016,0.9126437250680608
119,0.12928677257056864,0.9177344435167074
120,0.08069537886704198,0.9136887815747128
121,0.09552957439717408,0.912486183436247
122,0.11838516473188668,0.9257658975515652
123,0.09206911495761873,0.9186868713075602
124,0.05328477067814376,0.926583823937715
125,0.05,0.9434770327362614
126,0.0807880601649789,0.9071820370643023
127,0.08875278060801052,0.9179594237830027
128,0.07209847401894807,0.9284166863882327
129,0.08961500667771438,0.9092238969729199
130,0.07413810400845972,0.9348148511398852
131,0.08013920295489219,0.9039335062047263
132,0.07758199798009982,0.9155456956741945
133,0.06412902134104985,0.9221032503917544
134,0.09530826868328277,0.9189633854310085
135,0.08068178039031142,0.9080414446737693
136,0.06506110371718125,0.9149771204998988
137,0.05,0.9310365932309878
138,0.057540244413050855,0.9204889453482664
139,0.06349959892431821,0.9304076235943844
140,0.05,0.932783133763407
141,0.05,0.9318448812054411
142,0.07243089496051644,0.9277106195103938
143,0.07795034824357158,0.9225248593562086
144,0.05,0.9185666961787328
145,0.05,0.944701088989615
146,0.05,0.9293114353605785
147,0.07775965264517427,0.9409902675919364
148,0.05,0.9393152895381706
149,0.0984260499769743,0.9271537845222958
150,0.05,0.9309598276132255
151,0.06670291633907482,0.9296156263920113
152,0.05531765627154651,0.9223556181721834
153,0.05312308788644743,0.9427215453668485
154,0.05,0.9474717931399453
155,0.05,0.9398642597464624
156,0.05,0.9222726661862647
157,0.06730560597712232,0.9306263446138698
158,0.05570476291196568,0.9402517980425231
159,0.05,0.9287665536847283
160,0.05,0.9383861724396375
161,0.06419784038478668,0.9288809249027921
162,0.05,0.9342867959188629
163,0.05,0.9346873858726535
164,0.05,0.9436407493500263
165,0.05,0.9340604780189216
166,0.05,0.9299384621001493
167,0.07920780726982672,0.9182500870179691
168,0.05,0.9369380802364604
169,0.05,0.9286822426696678
170,0.06818391567802749,0.9379386965822639
171,0.0713761076092914,0.9421960402341144
172,0.05768064311199093,0.9317587599747822
173,0.05,0.9401990656860231
174,0.052829789334413305,0.9453047505921687
175,0.05871457370442093,0.9366468238363039
176,0.05,0.9200429606498405
177,0.05,0.9275032073478248
178,0.05,0.9297143134627933
179,0.05,0.9422083457040885
180,0.05,0.9497035079287063
181,0.05,0.9119277199352761
182,0.05,0.9229151330572394
183,0.05,0.9175241694481977
184,0.05,0.9326174380757893
185,0.05,0.9407957585064004
186,0.05,0.9280217350872825
187,0.05,0.9142761546181294
188,0.05306717984402212,0.9611748749436966
189,0.05,0.935563861274873
190,0.05,0.9281822459803294
191,0.05,0.924376737273028
192,0.05,0.9336888014234364
193,0.05,0.9321463666789953
194,0.05,0.9413421556904366
195,0.05,0.9530284660628975
196,0.05,0.9482677522829932
197,0.05,0.938320530268618
198,0.05,0.9235285739434829
199,0.0753114618487431,0.925202065844726
200,0.05,0.9444095457674262
