Epoch,Train_Loss,Val_AUC
187,0.05,0.9707208477480981
188,0.05,0.9578588280520097
189,0.05,0.9711558571428455
190,0.05,0.9634971927297455
191,0.05,0.9647747906665998
192,0.05,0.9496552112484099
193,0.05,0.9722136513655626
194,0.05,0.9581424467830295
195,0.05,0.9610384280807307
196,0.05,0.9441745419748659
197,0.05,0.9742507839864841
198,0.05,0.9537931590139513
199,0.05,0.9637898470100803
200,0.05,0.9593435328143615
